АЗС_CODE,PRODNAME,TANKNUM,ДАТА,HOUR,КОЛИЧЕСТВО
M007,3300000002,2,2024-08-01,13,1006.0
M007,3300000002,2,2024-08-01,17,735.0
M007,3300000002,2,2024-08-01,21,463.0
M007,3300000002,2,2024-08-02,9,530.0
M007,3300000002,2,2024-08-02,23,235.0
M007,3300000002,2,2024-08-03,14,835.0
M007,3300000002,2,2024-08-03,20,252.0
M007,3300000002,2,2024-08-04,11,714.05
M007,3300000002,2,2024-08-04,15,970.0
M007,3300000002,2,2024-08-04,19,439.0
M007,3300000002,2,2024-08-05,2,63.0
M007,3300000002,2,2024-08-07,0,235.0
M007,3300000002,2,2024-08-07,2,6.0
M007,3300000002,2,2024-08-07,10,225.7
M007,3300000002,2,2024-08-08,0,117.0
M007,3300000002,2,2024-08-08,6,459.0
M007,3300000002,2,2024-08-08,22,364.0
M007,3300000002,2,2024-08-09,11,399.0
M007,3300000002,2,2024-08-09,14,275.0
M007,3300000002,2,2024-08-10,13,540.0
M007,3300000002,2,2024-08-10,20,447.0
M007,3300000002,2,2024-08-10,23,347.0
M007,3300000002,2,2024-08-11,20,405.0
M007,3300000002,2,2024-08-12,0,170.0
M007,3300000002,2,2024-08-12,10,159.09
M007,3300000002,2,2024-08-12,20,490.0
M007,3300000002,2,2024-08-13,8,680.0
M007,3300000002,2,2024-08-15,0,112.0
M007,3300000002,2,2024-08-15,4,264.0
M007,3300000002,2,2024-08-15,11,432.0
M007,3300000002,2,2024-08-15,16,661.0
M007,3300000002,2,2024-08-16,0,122.0
M007,3300000002,2,2024-08-16,3,84.0
M007,3300000002,2,2024-08-16,9,801.0
M007,3300000002,2,2024-08-16,13,690.0
M007,3300000002,2,2024-08-17,0,367.0
M007,3300000002,2,2024-08-17,19,534.0
M007,3300000002,2,2024-08-18,13,621.0
M007,3300000002,2,2024-08-19,0,377.0
M007,3300000002,2,2024-08-19,1,82.0
M007,3300000002,2,2024-08-19,5,222.0
M007,3300000002,2,2024-08-20,8,587.0
M007,3300000002,2,2024-08-20,11,839.0
M007,3300000002,2,2024-08-20,15,525.0
M007,3300000002,2,2024-08-20,23,126.0
M007,3300000002,2,2024-08-21,1,71.0
M007,3300000002,2,2024-08-21,2,62.0
M007,3300000002,2,2024-08-21,10,548.0
M007,3300000002,2,2024-08-21,13,728.0
M007,3300000002,2,2024-08-23,6,328.0
M007,3300000002,2,2024-08-23,15,270.11
M007,3300000002,2,2024-08-23,16,683.97
M007,3300000002,2,2024-08-23,17,782.0
M007,3300000002,2,2024-08-23,21,646.0
M007,3300000002,2,2024-08-23,22,464.0
M007,3300000002,2,2024-08-24,4,101.0
M007,3300000002,2,2024-08-24,10,910.0
M007,3300000002,2,2024-08-24,20,248.0
M007,3300000002,2,2024-08-24,21,325.0
M007,3300000002,2,2024-08-25,0,174.0
M007,3300000002,2,2024-08-25,7,352.0
M007,3300000002,2,2024-08-25,12,635.0
M007,3300000002,2,2024-08-25,19,322.0
M007,3300000002,2,2024-08-26,0,88.0
M007,3300000002,2,2024-08-26,6,287.0
M007,3300000002,2,2024-08-26,16,411.0
M007,3300000002,2,2024-08-26,17,868.0
M007,3300000002,2,2024-08-26,23,241.0
M007,3300000002,2,2024-07-01,6,409.0
M007,3300000002,2,2024-07-01,13,568.0
M007,3300000002,2,2024-07-01,15,487.0
M007,3300000002,2,2024-07-02,1,48.0
M007,3300000002,2,2024-07-02,8,305.0
M007,3300000002,2,2024-07-02,20,467.0
M007,3300000002,2,2024-07-03,12,589.0
M007,3300000002,2,2024-07-04,10,334.0
M007,3300000002,2,2024-07-06,2,138.0
M007,3300000002,2,2024-07-06,4,316.0
M007,3300000002,2,2024-07-07,4,235.0
M007,3300000002,2,2024-07-07,10,408.0
M007,3300000002,2,2024-07-07,13,56.75
M007,3300000002,2,2024-07-08,12,627.0
M007,3300000002,2,2024-07-08,13,678.26
M007,3300000002,2,2024-07-08,21,411.0
M007,3300000002,2,2024-07-09,0,243.0
M007,3300000002,2,2024-07-09,10,403.0
M007,3300000002,2,2024-07-09,13,628.0
M007,3300000002,2,2024-07-09,15,867.0
M007,3300000002,2,2024-07-11,7,365.0
M007,3300000002,2,2024-07-11,12,56.27
M007,3300000002,2,2024-07-11,17,739.0
M007,3300000002,2,2024-07-12,2,161.0
M007,3300000002,2,2024-07-12,8,948.0
M007,3300000002,2,2024-07-12,13,849.0
M007,3300000002,2,2024-07-12,14,690.0
M007,3300000002,2,2024-07-12,18,826.0
M007,3300000002,2,2024-07-13,1,248.0
M007,3300000002,2,2024-07-13,17,605.0
M007,3300000002,2,2024-07-13,19,309.0
M007,3300000002,2,2024-07-14,2,134.0
M007,3300000002,2,2024-07-14,5,196.0
M007,3300000002,2,2024-07-14,10,991.0
M007,3300000002,2,2024-07-14,14,856.0
M007,3300000002,2,2024-07-14,15,1008.0
M007,3300000002,2,2024-07-14,16,682.0
M007,3300000002,2,2024-07-14,22,374.0
M007,3300000002,2,2024-07-15,5,451.0
M007,3300000002,2,2024-07-16,12,673.0
M007,3300000002,2,2024-07-16,20,479.0
M007,3300000002,2,2024-07-17,3,99.0
M007,3300000002,2,2024-07-17,5,279.0
M007,3300000002,2,2024-07-17,10,648.0
M007,3300000002,2,2024-07-17,12,733.0
M007,3300000002,2,2024-07-17,20,775.0
M007,3300000002,2,2024-07-17,23,224.0
M007,3300000002,2,2024-07-18,11,80.2
M007,3300000002,2,2024-07-19,11,763.0
M007,3300000002,2,2024-07-19,14,775.0
M007,3300000002,2,2024-07-20,1,129.0
M007,3300000002,2,2024-07-20,13,596.0
M007,3300000002,2,2024-07-21,6,290.0
M007,3300000002,2,2024-07-21,11,668.0
M007,3300000002,2,2024-07-22,7,651.0
M007,3300000002,2,2024-07-22,9,331.29
M007,3300000002,2,2024-07-22,10,590.0
M007,3300000002,2,2024-07-22,15,475.38
M007,3300000002,2,2024-07-22,23,207.0
M007,3300000002,2,2024-07-23,8,849.0
M007,3300000002,2,2024-07-23,13,584.0
M007,3300000002,2,2024-07-23,16,779.0
M007,3300000002,2,2024-07-23,17,499.0
M007,3300000002,2,2024-07-24,2,110.0
M007,3300000002,2,2024-07-24,4,143.0
M007,3300000002,2,2024-07-24,9,681.0
M007,3300000002,2,2024-07-24,13,340.0
M007,3300000002,2,2024-07-24,14,377.0
M007,3300000002,2,2024-07-25,3,26.0
M007,3300000002,2,2024-07-25,19,455.0
M007,3300000002,2,2024-07-26,2,299.0
M007,3300000002,2,2024-07-26,13,604.0
M007,3300000002,2,2024-07-26,23,251.0
M007,3300000002,2,2024-07-27,18,383.0
M007,3300000002,2,2024-07-28,1,127.0
M007,3300000002,2,2024-07-28,12,760.0
M007,3300000002,2,2024-07-28,15,478.0
M007,3300000002,2,2024-07-28,16,477.0
M007,3300000002,2,2024-07-28,17,493.0
M007,3300000002,2,2024-07-29,15,906.0
M007,3300000002,2,2024-07-30,0,207.0
M007,3300000002,2,2024-07-30,5,276.0
M007,3300000002,2,2024-07-30,12,754.0
M007,3300000002,2,2024-07-30,20,485.0
M007,3300000002,2,2024-07-31,7,624.0
M007,3300000002,2,2024-07-31,11,439.54
M007,3300000002,2,2024-07-31,13,533.0
M007,3300000002,2,2024-07-31,19,486.0
M007,3300000002,2,2024-07-31,21,668.0
M007,3300000002,2,2024-07-31,22,434.0
M007,3300000002,2,2024-08-01,1,211.0
M007,3300000002,2,2024-08-01,14,758.0
M007,3300000002,2,2024-08-02,1,88.0
M007,3300000002,2,2024-08-02,3,170.0
M007,3300000002,2,2024-08-02,13,474.0
M007,3300000002,2,2024-08-03,0,297.0
M007,3300000002,2,2024-08-03,1,88.0
M007,3300000002,2,2024-08-03,2,183.0
M007,3300000002,2,2024-08-03,19,626.0
M007,3300000002,2,2024-08-04,6,406.0
M007,3300000002,2,2024-08-04,16,751.0
M007,3300000002,2,2024-08-04,18,656.0
M007,3300000002,2,2024-08-05,1,190.0
M007,3300000002,2,2024-08-05,9,702.0
M007,3300000002,2,2024-08-05,10,917.0
M007,3300000002,2,2024-08-05,12,908.0
M007,3300000002,2,2024-08-05,22,584.0
M007,3300000002,2,2024-08-06,14,601.0
M007,3300000002,2,2024-08-06,15,908.0
M007,3300000002,2,2024-08-06,17,362.0
M007,3300000002,2,2024-08-06,21,598.0
M007,3300000002,2,2024-08-06,22,447.0
M007,3300000002,2,2024-08-07,12,489.0
M007,3300000002,2,2024-08-07,16,451.0
M007,3300000002,2,2024-08-07,20,732.0
M007,3300000002,2,2024-08-08,5,41.0
M007,3300000002,2,2024-08-08,11,657.0
M007,3300000002,2,2024-08-08,17,1088.0
M007,3300000002,2,2024-08-08,21,422.0
M007,3300000002,2,2024-08-09,3,120.0
M007,3300000002,2,2024-08-09,16,672.0
M007,3300000002,2,2024-08-10,6,211.0
M007,3300000002,2,2024-08-10,7,767.0
M007,3300000002,2,2024-08-10,9,719.0
M007,3300000002,2,2024-08-10,18,590.0
M007,3300000002,2,2024-08-10,21,691.0
M007,3300000002,2,2024-08-10,22,233.0
M007,3300000002,2,2024-08-11,4,120.0
M007,3300000002,2,2024-08-11,9,528.56
M007,3300000002,2,2024-08-11,11,620.0
M007,3300000002,2,2024-08-11,21,554.0
M007,3300000002,2,2024-08-12,18,831.0
M007,3300000002,2,2024-08-13,3,130.0
M007,3300000002,2,2024-08-13,4,196.0
M007,3300000002,2,2024-08-13,7,684.0
M007,3300000002,2,2024-08-13,9,410.0
M007,3300000002,2,2024-08-14,21,436.0
M007,3300000002,2,2024-08-15,1,123.0
M007,3300000002,2,2024-08-15,6,385.0
M007,3300000002,2,2024-08-15,7,710.0
M007,3300000002,2,2024-08-15,22,275.0
M007,3300000002,2,2024-08-16,5,150.0
M007,3300000002,2,2024-08-16,15,739.0
M007,3300000002,2,2024-08-16,17,721.0
M007,3300000002,2,2024-08-16,23,315.0
M007,3300000002,2,2024-08-17,23,150.0
M007,3300000002,2,2024-08-18,4,40.0
M007,3300000002,2,2024-08-18,5,139.0
M007,3300000002,2,2024-08-18,6,541.0
M007,3300000002,2,2024-08-19,15,804.0
M007,3300000002,2,2024-08-20,2,113.0
M007,3300000002,2,2024-08-20,16,288.46
M007,3300000002,2,2024-08-20,17,561.25
M007,3300000002,2,2024-08-20,18,595.0
M007,3300000002,2,2024-08-20,22,179.0
M007,3300000002,2,2024-08-21,3,36.0
M007,3300000002,2,2024-08-21,6,251.0
M007,3300000002,2,2024-08-21,18,506.0
M007,3300000002,2,2024-08-21,19,597.0
M007,3300000002,2,2024-08-22,11,388.0
M007,3300000002,2,2024-08-22,23,177.0
M007,3300000002,2,2024-08-23,10,790.0
M007,3300000002,2,2024-08-23,13,1042.0
M007,3300000002,2,2024-08-23,20,398.0
M007,3300000002,2,2024-08-23,23,290.0
M007,3300000002,2,2024-08-24,3,101.0
M007,3300000002,2,2024-08-24,5,223.0
M007,3300000002,2,2024-08-24,6,432.0
M007,3300000002,2,2024-08-24,8,469.0
M007,3300000002,2,2024-08-24,15,866.0
M007,3300000002,2,2024-08-24,16,659.0
M007,3300000002,2,2024-08-25,11,759.0
M007,3300000002,2,2024-08-25,16,687.0
M007,3300000002,2,2024-08-25,23,163.0
M007,3300000002,2,2024-08-26,3,40.0
M007,3300000002,2,2024-08-26,10,753.0
M007,3300000002,2,2024-08-26,13,337.1
M007,3300000002,2,2024-08-26,20,255.0
M007,3300000002,2,2024-08-26,21,602.0
M007,3300000002,2,2024-07-01,2,164.0
M007,3300000002,2,2024-07-01,14,574.0
M007,3300000002,2,2024-07-02,12,662.0
M007,3300000002,2,2024-07-02,14,359.0
M007,3300000002,2,2024-07-03,4,137.0
M007,3300000002,2,2024-07-03,21,352.0
M007,3300000002,2,2024-07-04,1,51.0
M007,3300000002,2,2024-07-04,4,196.0
M007,3300000002,2,2024-07-04,11,612.0
M007,3300000002,2,2024-07-04,15,469.0
M007,3300000002,2,2024-07-04,17,453.0
M007,3300000002,2,2024-07-04,19,466.0
M007,3300000002,2,2024-07-05,3,34.0
M007,3300000002,2,2024-07-05,5,595.0
M007,3300000002,2,2024-07-05,8,469.0
M007,3300000002,2,2024-07-05,13,691.0
M007,3300000002,2,2024-07-05,17,612.0
M007,3300000002,2,2024-07-06,16,680.0
M007,3300000002,2,2024-07-07,2,60.0
M007,3300000002,2,2024-07-07,15,599.0
M007,3300000002,2,2024-07-07,18,442.0
M007,3300000002,2,2024-07-08,7,740.0
M007,3300000002,2,2024-07-08,17,496.0
M007,3300000002,2,2024-07-08,22,94.0
M007,3300000002,2,2024-07-09,9,636.0
M007,3300000002,2,2024-07-09,17,701.0
M007,3300000002,2,2024-07-09,21,420.0
M007,3300000002,2,2024-07-09,22,212.0
M007,3300000002,2,2024-07-10,0,176.0
M007,3300000002,2,2024-07-10,10,702.0
M007,3300000002,2,2024-07-10,20,473.0
M007,3300000002,2,2024-07-11,9,677.0
M007,3300000002,2,2024-07-11,18,795.0
M007,3300000002,2,2024-07-11,21,306.0
M007,3300000002,2,2024-07-12,5,376.0
M007,3300000002,2,2024-07-12,12,942.0
M007,3300000002,2,2024-07-12,20,510.0
M007,3300000002,2,2024-07-12,22,455.0
M007,3300000002,2,2024-07-13,23,200.0
M007,3300000002,2,2024-07-15,0,139.0
M007,3300000002,2,2024-07-15,3,159.0
M007,3300000002,2,2024-07-15,16,997.0
M007,3300000002,2,2024-07-16,7,671.0
M007,3300000002,2,2024-07-16,8,861.0
M007,3300000002,2,2024-07-16,16,384.0
M007,3300000002,2,2024-07-16,19,377.0
M007,3300000002,2,2024-07-18,1,104.0
M007,3300000002,2,2024-07-18,2,88.0
M007,3300000002,2,2024-07-18,3,93.0
M007,3300000002,2,2024-07-18,4,135.0
M007,3300000002,2,2024-07-18,10,495.0
M007,3300000002,2,2024-07-18,15,819.0
M007,3300000002,2,2024-07-18,19,385.0
M007,3300000002,2,2024-07-18,22,515.0
M007,3300000002,2,2024-07-19,6,555.0
M007,3300000002,2,2024-07-19,13,554.0
M007,3300000002,2,2024-07-20,3,77.0
M007,3300000002,2,2024-07-20,9,761.0
M007,3300000002,2,2024-07-20,10,672.0
M007,3300000002,2,2024-07-20,16,608.0
M007,3300000002,2,2024-07-21,2,150.0
M007,3300000002,2,2024-07-21,5,153.0
M007,3300000002,2,2024-07-21,8,467.0
M007,3300000002,2,2024-07-21,9,506.0
M007,3300000002,2,2024-07-21,15,608.0
M007,3300000002,2,2024-07-21,23,160.0
M007,3300000002,2,2024-07-22,3,107.0
M007,3300000002,2,2024-07-23,2,44.0
M007,3300000002,2,2024-07-23,9,511.64
M007,3300000002,2,2024-07-24,11,160.97
M007,3300000002,2,2024-07-24,15,559.0
M007,3300000002,2,2024-07-24,22,320.0
M007,3300000002,2,2024-07-25,1,133.0
M007,3300000002,2,2024-07-25,6,630.0
M007,3300000002,2,2024-07-26,9,994.0
M007,3300000002,2,2024-07-26,10,790.0
M007,3300000002,2,2024-07-26,18,800.0
M007,3300000002,2,2024-07-26,21,614.0
M007,3300000002,2,2024-07-27,2,91.0
M007,3300000002,2,2024-07-27,6,521.0
M007,3300000002,2,2024-07-27,9,750.0
M007,3300000002,2,2024-07-27,15,620.0
M007,3300000002,2,2024-07-28,5,209.0
M007,3300000002,2,2024-07-28,9,537.0
M007,3300000002,2,2024-07-28,13,632.0
M007,3300000002,2,2024-07-28,14,457.0
M007,3300000002,2,2024-07-29,4,135.0
M007,3300000002,2,2024-07-29,9,690.0
M007,3300000002,2,2024-07-29,20,294.0
M007,3300000002,2,2024-07-29,22,198.0
M007,3300000002,2,2024-07-30,13,669.0
M007,3300000002,2,2024-07-30,21,384.0
M007,3300000002,2,2024-08-01,4,278.0
M007,3300000002,2,2024-08-01,19,563.0
M007,3300000002,2,2024-08-02,0,295.0
M007,3300000002,2,2024-08-02,5,548.0
M007,3300000002,2,2024-08-02,10,109.23
M007,3300000002,2,2024-08-02,14,737.0
M007,3300000002,2,2024-08-03,11,530.32
M007,3300000002,2,2024-08-04,1,143.0
M007,3300000002,2,2024-08-04,4,156.0
M007,3300000002,2,2024-08-04,10,34.14
M007,3300000002,2,2024-08-05,7,460.0
M007,3300000002,2,2024-08-05,14,875.0
M007,3300000002,2,2024-08-05,19,498.0
M007,3300000002,2,2024-08-06,0,310.0
M007,3300000002,2,2024-08-06,10,404.0
M007,3300000002,2,2024-08-07,3,126.0
M007,3300000002,2,2024-08-07,23,264.0
M007,3300000002,2,2024-08-08,8,690.0
M007,3300000002,2,2024-08-08,9,616.0
M007,3300000002,2,2024-08-08,13,853.0
M007,3300000002,2,2024-08-08,16,501.36
M007,3300000002,2,2024-08-09,6,485.0
M007,3300000002,2,2024-08-09,20,700.0
M007,3300000002,2,2024-08-09,23,187.0
M007,3300000002,2,2024-08-10,1,85.0
M007,3300000002,2,2024-08-10,10,567.64
M007,3300000002,2,2024-08-10,14,793.0
M007,3300000002,2,2024-08-11,10,549.98
M007,3300000002,2,2024-08-12,2,66.0
M007,3300000002,2,2024-08-12,6,285.0
M007,3300000002,2,2024-08-12,22,281.0
M007,3300000002,2,2024-08-13,10,424.0
M007,3300000002,2,2024-08-14,19,504.0
M007,3300000002,2,2024-08-15,8,544.0
M007,3300000002,2,2024-08-15,9,560.0
M007,3300000002,2,2024-08-15,18,532.0
M007,3300000002,2,2024-08-16,11,252.0
M007,3300000002,2,2024-08-16,14,774.0
M007,3300000002,2,2024-08-16,21,333.0
M007,3300000002,2,2024-08-16,22,191.0
M007,3300000002,2,2024-08-17,2,153.0
M007,3300000002,2,2024-08-17,3,53.0
M007,3300000002,2,2024-08-17,22,313.0
M007,3300000002,2,2024-08-18,2,92.0
M007,3300000002,2,2024-08-18,11,574.0
M007,3300000002,2,2024-08-18,18,486.0
M007,3300000002,2,2024-08-19,2,48.0
M007,3300000002,2,2024-08-19,14,1180.0
M007,3300000002,2,2024-08-19,17,348.0
M007,3300000002,2,2024-08-19,20,774.0
M007,3300000002,2,2024-08-19,23,201.0
M007,3300000002,2,2024-08-20,9,798.0
M007,3300000002,2,2024-08-20,19,429.0
M007,3300000002,2,2024-08-21,8,450.0
M007,3300000002,2,2024-08-21,11,598.0
M007,3300000002,2,2024-08-21,14,743.0
M007,3300000002,2,2024-08-21,16,806.0
M007,3300000002,2,2024-08-22,1,159.0
M007,3300000002,2,2024-08-22,3,122.0
M007,3300000002,2,2024-08-22,7,113.0
M007,3300000002,2,2024-08-22,12,500.0
M007,3300000002,2,2024-08-22,15,813.0
M007,3300000002,2,2024-08-22,17,569.0
M007,3300000002,2,2024-08-22,20,518.0
M007,3300000002,2,2024-08-22,22,211.0
M007,3300000002,2,2024-08-23,3,190.0
M007,3300000002,2,2024-08-23,19,530.0
M007,3300000002,2,2024-08-24,0,242.0
M007,3300000002,2,2024-08-24,12,257.25
M007,3300000002,2,2024-08-24,19,273.0
M007,3300000002,2,2024-08-25,10,341.75
M007,3300000002,2,2024-08-25,13,722.0
M007,3300000002,2,2024-08-25,15,669.0
M007,3300000002,2,2024-07-01,4,278.0
M007,3300000002,2,2024-07-02,9,507.0
M007,3300000002,2,2024-07-03,3,77.0
M007,3300000002,2,2024-07-03,9,704.0
M007,3300000002,2,2024-07-03,11,448.0
M007,3300000002,2,2024-07-03,17,480.0
M007,3300000002,2,2024-07-03,20,384.0
M007,3300000002,2,2024-07-03,22,224.0
M007,3300000002,2,2024-07-04,5,283.0
M007,3300000002,2,2024-07-04,20,397.0
M007,3300000002,2,2024-07-05,15,714.0
M007,3300000002,2,2024-07-06,1,116.0
M007,3300000002,2,2024-07-06,15,956.0
M007,3300000002,2,2024-07-07,3,11.0
M007,3300000002,2,2024-07-07,20,305.0
M007,3300000002,2,2024-07-07,22,406.0
M007,3300000002,2,2024-07-08,4,101.0
M007,3300000002,2,2024-07-08,8,466.0
M007,3300000002,2,2024-07-08,20,251.0
M007,3300000002,2,2024-07-08,23,196.0
M007,3300000002,2,2024-07-09,19,522.0
M007,3300000002,2,2024-07-10,5,290.0
M007,3300000002,2,2024-07-11,4,90.0
M007,3300000002,2,2024-07-11,5,327.0
M007,3300000002,2,2024-07-12,0,174.0
M007,3300000002,2,2024-07-12,3,117.0
M007,3300000002,2,2024-07-12,7,876.0
M007,3300000002,2,2024-07-12,11,193.85
M007,3300000002,2,2024-07-12,15,474.0
M007,3300000002,2,2024-07-12,19,572.0
M007,3300000002,2,2024-07-12,23,464.0
M007,3300000002,2,2024-07-13,4,390.0
M007,3300000002,2,2024-07-13,7,938.0
M007,3300000002,2,2024-07-13,12,781.0
M007,3300000002,2,2024-07-13,14,601.0
M007,3300000002,2,2024-07-13,16,435.0
M007,3300000002,2,2024-07-13,21,339.0
M007,3300000002,2,2024-07-14,8,277.09
M007,3300000002,2,2024-07-14,9,553.0
M007,3300000002,2,2024-07-14,11,763.0
M007,3300000002,2,2024-07-15,1,197.0
M007,3300000002,2,2024-07-15,4,257.0
M007,3300000002,2,2024-07-15,19,405.0
M007,3300000002,2,2024-07-16,5,289.0
M007,3300000002,2,2024-07-16,6,287.0
M007,3300000002,2,2024-07-16,11,682.0
M007,3300000002,2,2024-07-16,13,656.0
M007,3300000002,2,2024-07-16,22,255.0
M007,3300000002,2,2024-07-17,13,681.0
M007,3300000002,2,2024-07-17,22,502.0
M007,3300000002,2,2024-07-18,7,700.0
M007,3300000002,2,2024-07-18,8,618.0
M007,3300000002,2,2024-07-18,13,732.0
M007,3300000002,2,2024-07-19,5,225.0
M007,3300000002,2,2024-07-19,20,810.0
M007,3300000002,2,2024-07-19,22,342.0
M007,3300000002,2,2024-07-20,4,268.0
M007,3300000002,2,2024-07-20,5,654.0
M007,3300000002,2,2024-07-20,6,686.0
M007,3300000002,2,2024-07-20,15,889.0
M007,3300000002,2,2024-07-20,22,242.0
M007,3300000002,2,2024-07-21,19,334.0
M007,3300000002,2,2024-07-21,21,456.0
M007,3300000002,2,2024-07-22,1,129.0
M007,3300000002,2,2024-07-22,16,815.0
M007,3300000002,2,2024-07-22,17,651.0
M007,3300000002,2,2024-07-22,20,246.0
M007,3300000002,2,2024-07-22,22,126.0
M007,3300000002,2,2024-07-23,19,424.0
M007,3300000002,2,2024-07-24,3,49.0
M007,3300000002,2,2024-07-24,6,431.0
M007,3300000002,2,2024-07-24,20,409.0
M007,3300000002,2,2024-07-25,2,38.0
M007,3300000002,2,2024-07-25,4,166.0
M007,3300000002,2,2024-07-25,7,239.0
M007,3300000002,2,2024-07-25,13,408.0
M007,3300000002,2,2024-07-25,14,544.0
M007,3300000002,2,2024-07-25,22,308.0
M007,3300000002,2,2024-07-26,0,337.0
M007,3300000002,2,2024-07-26,3,169.0
M007,3300000002,2,2024-07-26,4,408.0
M007,3300000002,2,2024-07-26,12,546.0
M007,3300000002,2,2024-07-27,23,158.0
M007,3300000002,2,2024-07-28,7,506.0
M007,3300000002,2,2024-07-28,18,603.0
M007,3300000002,2,2024-07-28,20,375.0
M007,3300000002,2,2024-07-29,11,507.0
M007,3300000002,2,2024-07-29,12,618.0
M007,3300000002,2,2024-07-29,19,453.0
M007,3300000002,2,2024-07-30,16,870.0
M007,3300000002,2,2024-07-30,17,615.0
M007,3300000002,2,2024-07-31,0,86.0
M007,3300000002,2,2024-07-31,1,146.0
M007,3300000002,2,2024-07-31,5,374.0
M007,3300000002,2,2024-07-31,15,909.0
M007,3300000002,2,2024-08-01,7,572.0
M007,3300000002,2,2024-08-01,9,701.0
M007,3300000002,2,2024-08-01,16,992.0
M007,3300000002,2,2024-08-01,18,832.0
M007,3300000002,2,2024-08-02,8,646.0
M007,3300000002,2,2024-08-02,17,1154.0
M007,3300000002,2,2024-08-02,21,705.0
M007,3300000002,2,2024-08-03,18,560.0
M007,3300000002,2,2024-08-04,3,31.0
M007,3300000002,2,2024-08-04,9,364.0
M007,3300000002,2,2024-08-05,0,153.0
M007,3300000002,2,2024-08-05,3,88.0
M007,3300000002,2,2024-08-05,18,93.17
M007,3300000002,2,2024-08-06,2,145.0
M007,3300000002,2,2024-08-06,4,203.0
M007,3300000002,2,2024-08-06,7,418.0
M007,3300000002,2,2024-08-06,8,515.0
M007,3300000002,2,2024-08-06,19,188.0
M007,3300000002,2,2024-08-07,4,238.0
M007,3300000002,2,2024-08-07,5,302.0
M007,3300000002,2,2024-08-07,6,314.0
M007,3300000002,2,2024-08-07,11,532.0
M007,3300000002,2,2024-08-07,13,449.0
M007,3300000002,2,2024-08-07,14,468.0
M007,3300000002,2,2024-08-07,17,751.0
M007,3300000002,2,2024-08-07,19,435.0
M007,3300000002,2,2024-08-08,4,177.0
M007,3300000002,2,2024-08-08,7,447.0
M007,3300000002,2,2024-08-08,23,307.0
M007,3300000002,2,2024-08-09,18,942.0
M007,3300000002,2,2024-08-09,19,685.0
M007,3300000002,2,2024-08-10,15,616.0
M007,3300000002,2,2024-08-10,17,766.0
M007,3300000002,2,2024-08-11,7,262.0
M007,3300000002,2,2024-08-11,12,798.0
M007,3300000002,2,2024-08-11,13,535.0
M007,3300000002,2,2024-08-11,17,797.0
M007,3300000002,2,2024-08-12,8,258.0
M007,3300000002,2,2024-08-12,12,491.0
M007,3300000002,2,2024-08-12,15,863.0
M007,3300000002,2,2024-08-12,19,591.0
M007,3300000002,2,2024-08-13,0,258.0
M007,3300000002,2,2024-08-13,2,130.0
M007,3300000002,2,2024-08-15,15,671.0
M007,3300000002,2,2024-08-15,23,192.0
M007,3300000002,2,2024-08-16,16,577.0
M007,3300000002,2,2024-08-17,5,364.0
M007,3300000002,2,2024-08-19,13,580.0
M007,3300000002,2,2024-08-19,21,512.0
M007,3300000002,2,2024-08-20,0,144.0
M007,3300000002,2,2024-08-20,4,146.0
M007,3300000002,2,2024-08-20,6,466.0
M007,3300000002,2,2024-08-21,9,455.0
M007,3300000002,2,2024-08-21,21,328.0
M007,3300000002,2,2024-08-22,4,50.0
M007,3300000002,2,2024-08-22,19,602.0
M007,3300000002,2,2024-08-24,11,605.0
M007,3300000002,2,2024-08-24,14,798.0
M007,3300000002,2,2024-08-24,17,521.0
M007,3300000002,2,2024-08-25,1,238.0
M007,3300000002,2,2024-08-25,4,181.0
M007,3300000002,2,2024-08-25,6,234.0
M007,3300000002,2,2024-08-25,20,428.0
M007,3300000002,2,2024-08-25,21,526.0
M007,3300000002,2,2024-08-26,2,178.0
M007,3300000002,2,2024-08-26,4,19.0
M007,3300000002,2,2024-08-26,5,166.0
M007,3300000002,2,2024-08-26,8,271.0
M007,3300000002,2,2024-08-26,22,243.0
M007,3300000002,2,2024-07-01,0,
M007,3300000002,2,2024-07-01,1,50.0
M007,3300000002,2,2024-07-01,10,371.0
M007,3300000002,2,2024-07-01,11,275.13
M007,3300000002,2,2024-07-01,12,376.07
M007,3300000002,2,2024-07-01,16,694.0
M007,3300000002,2,2024-07-01,17,679.0
M007,3300000002,2,2024-07-01,18,412.0
M007,3300000002,2,2024-07-01,23,274.0
M007,3300000002,2,2024-07-02,0,43.0
M007,3300000002,2,2024-07-02,11,425.0
M007,3300000002,2,2024-07-03,6,414.0
M007,3300000002,2,2024-07-03,10,620.0
M007,3300000002,2,2024-07-03,16,656.0
M007,3300000002,2,2024-07-04,16,467.0
M007,3300000002,2,2024-07-05,1,31.0
M007,3300000002,2,2024-07-05,11,211.02
M007,3300000002,2,2024-07-06,0,268.0
M007,3300000002,2,2024-07-06,9,745.0
M007,3300000002,2,2024-07-06,10,938.0
M007,3300000002,2,2024-07-06,12,180.44
M007,3300000002,2,2024-07-07,5,148.0
M007,3300000002,2,2024-07-07,14,627.0
M007,3300000002,2,2024-07-09,6,287.0
M007,3300000002,2,2024-07-10,11,88.0
M007,3300000002,2,2024-07-10,18,766.0
M007,3300000002,2,2024-07-11,3,131.0
M007,3300000002,2,2024-07-11,14,437.0
M007,3300000002,2,2024-07-11,16,824.0
M007,3300000002,2,2024-07-12,1,279.0
